id_student,code_module,code_presentation,total_clicks,promedio_clicks,interacciones,max_click_dia
434767,DDD,2013B,84,2.5454545454545454,33,15
434767,DDD,2014J,576,2.7169811320754715,212,18
434841,CCC,2014J,48,1.8461538461538463,26,14
434841,DDD,2014B,122,2.5416666666666665,48,15
434977,DDD,2013B,1119,2.3072164948453606,485,21
435043,FFF,2013B,1242,4.3125,288,111
435057,BBB,2014B,78,1.5294117647058822,51,5
435101,DDD,2013B,71,1.2241379310344827,58,3
435245,BBB,2013B,1490,2.2748091603053435,655,20
435258,FFF,2013B,362,3.3211009174311927,109,49
435271,CCC,2014B,460,2.893081761006289,159,47
435277,EEE,2013J,7866,4.956521739130435,1587,64
435282,BBB,2014B,710,2.526690391459075,281,15
435287,BBB,2014J,43,2.0476190476190474,21,13
435294,FFF,2014J,80,2.2222222222222223,36,13
435423,DDD,2013B,4177,2.862919808087731,1459,38
435446,FFF,2014B,4457,4.9303097345132745,904,107
435572,DDD,2014J,682,2.085626911314985,327,14
435587,DDD,2013J,649,2.585657370517928,251,22
435780,DDD,2013B,1921,3.0933977455716586,621,24
435803,BBB,2013B,29,2.6363636363636362,11,8
436044,FFF,2013J,497,3.5755395683453237,139,82
436058,CCC,2014B,849,4.309644670050761,197,110
436213,EEE,2014J,598,3.9342105263157894,152,124
436481,FFF,2014B,2351,3.8477905073649756,611,102
436554,DDD,2013B,123,2.1578947368421053,57,16
436590,FFF,2014B,4469,4.527862208713272,987,109
436898,DDD,2014J,770,1.9592875318066159,393,13
436900,CCC,2014J,16,1.6,10,4
436900,EEE,2014J,110,3.4375,32,17
437171,BBB,2014B,1079,3.514657980456026,307,24
437246,FFF,2013B,177,3.1052631578947367,57,13
437281,DDD,2013B,2784,2.481283422459893,1122,26
437432,FFF,2013B,193,2.5733333333333333,75,31
437482,CCC,2014J,1140,2.7338129496402876,417,55
437529,FFF,2014B,377,4.896103896103896,77,36
437550,BBB,2014J,1722,3.5875,480,62
437562,BBB,2013B,354,1.84375,192,16
437565,BBB,2014B,1239,2.8352402745995424,437,17
437752,FFF,2013B,571,2.3497942386831276,243,30
437872,FFF,2013B,1997,4.16910229645094,479,80
437923,DDD,2013J,438,2.19,200,19
437967,BBB,2013B,675,2.8361344537815127,238,21
437968,CCC,2014J,528,2.901098901098901,182,59
437971,EEE,2014B,736,3.607843137254902,204,60
438063,FFF,2013J,608,2.6666666666666665,228,42
438063,FFF,2014J,471,3.161073825503356,149,76
438068,BBB,2013J,619,2.234657039711191,277,16
438135,DDD,2014J,116,2.6363636363636362,44,13
438210,BBB,2013B,9,1.0,9,1
438244,DDD,2013B,822,3.3012048192771086,249,38
438283,EEE,2013J,521,3.9770992366412212,131,60
438290,DDD,2013J,417,2.171875,192,12
438313,CCC,2014B,366,5.903225806451613,62,104
438313,FFF,2013J,5633,6.937192118226601,812,352
438323,FFF,2013B,2670,4.836956521739131,552,163
438452,FFF,2013B,2371,4.423507462686567,536,69
438551,BBB,2013J,660,2.22972972972973,296,16
438644,FFF,2013J,604,2.4958677685950414,242,33
438644,FFF,2014J,277,2.216,125,30
438662,DDD,2013B,1608,2.1997264021887823,731,23
438703,BBB,2013B,312,2.5785123966942147,121,14
438751,DDD,2013J,1687,2.5874233128834354,652,56
438775,BBB,2014B,24,1.263157894736842,19,3
438796,CCC,2014B,873,2.7891373801916934,313,84
438796,FFF,2014B,3598,4.329723225030084,831,121
439002,FFF,2013B,1663,6.003610108303249,277,460
439013,DDD,2013B,45,5.0,9,17
439053,FFF,2013J,13,1.625,8,5
439109,BBB,2014B,237,2.2788461538461537,104,31
439170,GGG,2014J,426,3.4918032786885247,122,21
439182,BBB,2013J,899,2.683582089552239,335,24
439203,FFF,2013J,245,3.356164383561644,73,29
439294,BBB,2013J,5,1.25,4,2
439305,AAA,2014J,613,3.1597938144329896,194,20
439433,FFF,2014B,3046,4.201379310344827,725,93
439542,DDD,2013B,817,3.014760147601476,271,21
439568,DDD,2013J,2754,2.61787072243346,1052,42
439633,FFF,2014B,4725,3.8666121112929623,1222,114
439669,CCC,2014B,47,3.6153846153846154,13,24
439677,BBB,2014J,478,3.1866666666666665,150,33
439677,GGG,2013J,517,3.041176470588235,170,20
439710,BBB,2014B,631,2.035483870967742,310,15
439713,DDD,2013J,1161,2.3454545454545452,495,16
439806,BBB,2014J,939,4.191964285714286,224,53
439855,CCC,2014J,292,3.0736842105263156,95,58
439855,DDD,2013J,1088,2.2340862422997945,487,24
439857,BBB,2013B,924,2.2211538461538463,416,17
439896,FFF,2014B,1318,4.170886075949367,316,73
439950,FFF,2014J,989,3.8185328185328187,259,89
439995,FFF,2014J,2757,4.5721393034825875,603,91
440003,DDD,2013J,3922,3.0122887864823347,1302,40
440057,BBB,2013B,427,2.1785714285714284,196,10
440075,BBB,2014B,11,1.8333333333333333,6,3
440103,CCC,2014J,621,3.4887640449438204,178,61
440103,DDD,2014B,913,2.15839243498818,423,20
440171,CCC,2014J,1284,5.156626506024097,249,85
440225,BBB,2013J,210,2.3076923076923075,91,14
440288,FFF,2013B,13,2.6,5,4
440297,CCC,2014B,11,2.75,4,5
440319,AAA,2014J,676,2.5900383141762453,261,34
440323,CCC,2014B,918,2.5081967213114753,366,44
440331,DDD,2014B,1232,2.2158273381294964,556,23
440375,DDD,2013B,805,2.4393939393939394,330,18
440499,DDD,2013B,1192,2.972568578553616,401,20
440509,BBB,2013B,495,2.270642201834862,218,15
440559,FFF,2014B,3968,3.517730496453901,1128,91
440563,BBB,2013J,14838,6.338316958564716,2341,67
440591,CCC,2014B,7,2.3333333333333335,3,4
440593,BBB,2013J,51,1.8888888888888888,27,7
440610,EEE,2013J,1093,4.252918287937743,257,67
440632,FFF,2013B,2351,3.61136712749616,651,67
440637,CCC,2014J,25,1.5625,16,9
440765,BBB,2013J,137,2.2096774193548385,62,15
440798,DDD,2014B,389,2.5933333333333333,150,23
440818,FFF,2014J,6574,3.9038004750593824,1684,55
440825,FFF,2013B,601,3.828025477707006,157,33
440851,FFF,2013B,843,4.215,200,81
440851,FFF,2013J,3,1.5,2,2
440857,DDD,2013B,322,2.7288135593220337,118,14
440905,CCC,2014B,572,3.345029239766082,171,68
440911,FFF,2013B,27,1.6875,16,4
440912,BBB,2014J,41,2.7333333333333334,15,11
441000,BBB,2013B,258,2.9655172413793105,87,24
441018,AAA,2013J,646,2.636734693877551,245,24
441024,CCC,2014J,32,1.6842105263157894,19,7
441073,FFF,2014B,374,3.4311926605504586,109,46
441087,DDD,2014J,727,1.9809264305177112,367,46
441113,DDD,2013B,1123,2.0567765567765566,546,15
441132,DDD,2013B,2134,2.5961070559610704,822,24
441165,FFF,2014J,2370,3.439767779390421,689,79
441181,BBB,2013B,347,2.16875,160,14
441201,DDD,2013B,2191,2.6208133971291865,836,25
441213,DDD,2014B,655,2.2586206896551726,290,21
441255,BBB,2013B,562,2.4867256637168142,226,18
441302,DDD,2013B,1225,2.4353876739562623,503,42
441342,DDD,2013J,2139,2.3531353135313533,909,38
441354,DDD,2014J,16,1.7777777777777777,9,3
441385,EEE,2014J,1331,5.569037656903766,239,215
441389,DDD,2013B,1825,2.489768076398363,733,28
441393,DDD,2014B,442,2.6153846153846154,169,14
441421,FFF,2013B,88,2.046511627906977,43,10
441421,FFF,2014J,898,3.5078125,256,43
441444,DDD,2013J,1727,3.040492957746479,568,41
441540,CCC,2014B,667,3.4205128205128204,195,55
441540,EEE,2013J,2236,3.739130434782609,598,67
441606,CCC,2014B,195,4.239130434782608,46,42
441606,FFF,2013J,3375,3.8793103448275863,870,103
441791,GGG,2014B,659,3.5815217391304346,184,26
441852,EEE,2014B,1858,4.138084632516704,449,78
441858,EEE,2013J,643,4.834586466165414,133,61
441885,DDD,2013J,776,2.511326860841424,309,30
441888,AAA,2013J,739,2.7169117647058822,272,20
441892,DDD,2013J,586,2.401639344262295,244,18
441895,EEE,2014J,1213,3.826498422712934,317,31
441897,DDD,2014J,340,2.677165354330709,127,20
441954,FFF,2013B,3492,4.7317073170731705,738,86
442012,BBB,2013B,1465,2.329093799682035,629,16
442017,DDD,2014J,764,3.3217391304347825,230,50
442064,AAA,2014J,402,2.627450980392157,153,19
442131,DDD,2013B,379,2.726618705035971,139,12
442132,AAA,2014J,176,2.0952380952380953,84,10
442143,BBB,2013B,38,2.533333333333333,15,8
442183,BBB,2013B,412,2.8219178082191783,146,32
442199,FFF,2014J,1441,5.857723577235772,246,84
442347,FFF,2014J,799,4.5141242937853105,177,72
442359,EEE,2014J,1952,3.3140916808149408,589,78
442393,DDD,2014B,346,2.9572649572649574,117,23
442432,FFF,2013J,36,2.25,16,7
442436,FFF,2013B,1903,3.624761904761905,525,68
442442,AAA,2013J,1009,3.4203389830508475,295,34
442456,BBB,2013B,297,2.302325581395349,129,18
442466,BBB,2013B,97,1.7636363636363637,55,11
442497,BBB,2014B,187,2.3974358974358974,78,10
442530,DDD,2013J,268,2.310344827586207,116,20
442545,DDD,2013B,1969,2.173289183222958,906,30
442547,DDD,2013J,664,1.6476426799007444,403,11
442549,DDD,2014J,545,2.29957805907173,237,44
442561,GGG,2014B,725,3.4360189573459716,211,38
442563,FFF,2014J,2378,3.786624203821656,628,86
442589,DDD,2013J,831,2.816949152542373,295,26
442590,DDD,2013J,3886,2.4532828282828283,1584,37
442618,GGG,2014B,24,2.6666666666666665,9,9
442669,CCC,2014J,2534,3.959375,640,74
442670,FFF,2013J,38,1.8095238095238095,21,5
442725,FFF,2014J,98,2.227272727272727,44,8
442745,BBB,2014J,12,1.5,8,3
442753,FFF,2014B,1997,5.471232876712329,365,238
442802,FFF,2014J,3707,4.03373231773667,919,85
442807,EEE,2013J,2266,4.451866404715128,509,58
442865,DDD,2013B,1919,2.153759820426487,891,17
442873,DDD,2014B,1436,2.209230769230769,650,16
442877,GGG,2014B,1697,4.848571428571429,350,470
442878,DDD,2013J,564,1.8491803278688526,305,24
442886,DDD,2013B,2264,2.5211581291759466,898,27
442910,BBB,2013J,674,2.093167701863354,322,10
442924,CCC,2014J,871,3.853982300884956,226,62
442924,DDD,2013J,821,2.083756345177665,394,27
442937,EEE,2013J,221,3.810344827586207,58,57
442949,GGG,2014B,401,2.727891156462585,147,40
442954,CCC,2014B,62,2.9523809523809526,21,28
442987,GGG,2014J,958,4.719211822660099,203,162
443007,FFF,2014B,4390,4.114339268978444,1067,88
443055,DDD,2013B,287,2.6574074074074074,108,13
443108,BBB,2013B,420,3.28125,128,32
443151,FFF,2014J,2525,4.809523809523809,525,120
443181,EEE,2013J,1897,5.358757062146893,354,84
443200,EEE,2014J,3321,3.4026639344262297,976,58
443215,DDD,2013B,2581,1.9976780185758514,1292,28
443275,DDD,2014J,1498,2.0834492350486786,719,15
443288,BBB,2013B,5327,5.430173292558614,981,60
443297,DDD,2013B,910,2.0919540229885056,435,14
443300,FFF,2013J,117,1.7205882352941178,68,8
443387,GGG,2014B,824,3.3225806451612905,248,54
443400,DDD,2013J,202,2.148936170212766,94,11
443438,DDD,2013J,564,2.0,282,38
443498,EEE,2014J,1938,3.2626262626262625,594,66
443500,DDD,2013B,40,2.2222222222222223,18,5
443514,FFF,2014J,3138,3.529808773903262,889,98
443539,DDD,2014J,1760,2.391304347826087,736,24
443540,DDD,2013J,335,2.427536231884058,138,12
443563,FFF,2013B,5409,5.329064039408867,1015,92
443696,FFF,2013B,9164,8.957966764418376,1023,557
443696,FFF,2014J,2857,5.175724637681159,552,106
443701,EEE,2014J,20,2.5,8,9
443731,DDD,2013J,594,2.9849246231155777,199,35
443753,FFF,2013J,29,1.9333333333333333,15,7
443765,GGG,2014J,1557,2.8940520446096656,538,27
443837,CCC,2014J,8,2.6666666666666665,3,6
443842,DDD,2013B,449,2.6411764705882352,170,32
443861,DDD,2014B,1326,2.768267223382046,479,20
443923,BBB,2013J,44,1.5172413793103448,29,6
443948,EEE,2014B,7119,3.7567282321899738,1895,104
443950,FFF,2013B,5112,4.12590799031477,1239,93
443954,FFF,2013J,612,4.402877697841727,139,139
443964,CCC,2014J,4950,7.311669128508124,677,235
443989,FFF,2013B,5060,5.292887029288703,956,123
444011,FFF,2014J,1744,3.841409691629956,454,98
444063,DDD,2013J,4,1.0,4,1
444117,BBB,2013B,325,2.288732394366197,142,18
444180,DDD,2014J,1278,2.009433962264151,636,28
444197,EEE,2014B,1411,3.6744791666666665,384,86
444221,BBB,2014B,877,3.39922480620155,258,47
444225,BBB,2013J,46,2.4210526315789473,19,9
444266,FFF,2013J,1842,3.7439024390243905,492,88
444317,DDD,2013J,2133,2.012264150943396,1060,26
444349,EEE,2014B,366,3.452830188679245,106,48
444361,BBB,2014J,742,3.5,212,31
444375,DDD,2013J,2384,2.6140350877192984,912,27
444403,EEE,2013J,2560,3.3684210526315788,760,56
444408,BBB,2013B,457,2.4702702702702704,185,19
444474,DDD,2014B,90,2.3684210526315788,38,11
444541,DDD,2013J,167,1.815217391304348,92,8
444545,BBB,2014J,897,4.3125,208,53
444561,BBB,2014B,1355,2.181964573268921,621,28
444574,FFF,2014B,3432,4.619111709286676,743,104
444576,DDD,2013B,703,3.0432900432900434,231,30
444619,FFF,2013J,430,3.1386861313868613,137,20
444619,FFF,2014J,6214,5.583108715184187,1113,440
444677,AAA,2013J,1241,2.447731755424063,507,21
444697,FFF,2013J,2234,4.899122807017544,456,86
444713,DDD,2013B,462,2.0625,224,11
444718,FFF,2014B,361,3.9239130434782608,92,71
444766,DDD,2014J,2814,2.111027756939235,1333,19
444768,BBB,2014J,2372,3.7891373801916934,626,89
444783,DDD,2014J,580,1.8831168831168832,308,13
444784,BBB,2013B,281,1.91156462585034,147,13
444814,EEE,2014J,56,3.111111111111111,18,14
444821,BBB,2013J,354,2.5106382978723403,141,13
444847,DDD,2013J,74,2.3870967741935485,31,22
444856,FFF,2013J,1793,7.5974576271186445,236,194
444858,BBB,2014B,646,3.312820512820513,195,33
444872,BBB,2014B,486,2.417910447761194,201,14
444907,FFF,2014J,2678,4.1713395638629285,642,76
444909,DDD,2013J,101,2.6578947368421053,38,14
444925,EEE,2013J,247,4.660377358490566,53,66
444926,BBB,2013B,348,2.188679245283019,159,25
444943,GGG,2013J,803,3.0766283524904217,261,25
444960,BBB,2013J,199,2.551282051282051,78,11
445049,EEE,2014J,1739,4.2727272727272725,407,52
445065,BBB,2013B,8925,5.045223289994347,1769,55
445086,GGG,2013J,773,3.346320346320346,231,28
445109,DDD,2013J,1396,3.10913140311804,449,20
445114,CCC,2014J,1372,3.69811320754717,371,40
445125,BBB,2013B,381,2.702127659574468,141,24
445134,DDD,2013B,64,2.1333333333333333,30,8
445136,BBB,2014B,75,2.5,30,11
445136,BBB,2014J,745,3.2532751091703056,229,32
445145,DDD,2014B,809,2.2164383561643834,365,17
445230,BBB,2013J,117,2.3877551020408165,49,10
445239,DDD,2014J,1884,2.911901081916538,647,43
445351,BBB,2013J,102,2.04,50,9
445351,DDD,2014J,8,1.3333333333333333,6,2
445386,DDD,2013J,776,1.9546599496221662,397,18
445410,FFF,2013J,931,4.541463414634146,205,84
445415,BBB,2014B,502,1.792857142857143,280,9
445429,DDD,2014J,900,2.097902097902098,429,47
445451,DDD,2014J,1190,1.89792663476874,627,20
445459,FFF,2014J,28,3.111111111111111,9,9
445494,BBB,2014B,388,2.1555555555555554,180,31
445573,DDD,2013B,647,2.6088709677419355,248,22
445605,FFF,2014B,301,2.663716814159292,113,26
445647,BBB,2014J,125,2.450980392156863,51,20
445686,FFF,2014J,1581,3.3354430379746836,474,88
445728,FFF,2013J,9,1.125,8,2
445749,DDD,2013J,184,2.7058823529411766,68,13
445760,BBB,2013J,542,2.71,200,15
445774,BBB,2014J,211,2.6375,80,36
445776,FFF,2013J,2759,3.7435549525101766,737,83
445777,CCC,2014B,2026,3.1410852713178294,645,63
445782,DDD,2014J,268,2.2521008403361344,119,13
445785,DDD,2013J,323,1.8888888888888888,171,9
445818,FFF,2014B,893,3.1554770318021204,283,27
445857,DDD,2014B,3138,2.249462365591398,1395,28
445889,BBB,2013B,729,2.8038461538461537,260,14
445917,CCC,2014B,2166,4.0185528756957325,539,106
445917,DDD,2013J,1545,2.258771929824561,684,35
445921,CCC,2014J,270,3.0,90,48
445930,DDD,2013J,398,1.6048387096774193,248,21
445947,FFF,2014B,2680,6.750629722921914,397,103
445972,CCC,2014B,1223,2.7360178970917226,447,70
445972,EEE,2013J,3401,4.063321385902031,837,61
446045,BBB,2013B,318,2.890909090909091,110,16
446077,EEE,2014B,757,4.947712418300654,153,107
446097,DDD,2014J,1658,2.4857571214392804,667,50
446108,AAA,2014J,879,2.434903047091413,361,24
446246,DDD,2013J,1502,2.068870523415978,726,21
446247,BBB,2013B,105,2.625,40,13
446279,DDD,2013J,3091,2.929857819905213,1055,22
446295,CCC,2014B,223,10.136363636363637,22,169
446295,EEE,2014B,75,3.75,20,19
446296,BBB,2014B,124,2.2545454545454544,55,10
446324,EEE,2013J,2128,4.007532956685499,531,88
446345,BBB,2013J,150,2.0833333333333335,72,9
446357,BBB,2013B,57,3.1666666666666665,18,8
446397,EEE,2013J,1444,4.484472049689441,322,70
446439,CCC,2014J,2111,4.343621399176954,486,100
446440,FFF,2013B,2422,4.639846743295019,522,79
446448,DDD,2013J,274,2.044776119402985,134,9
446479,CCC,2014J,442,4.556701030927835,97,167
446619,BBB,2014J,21,1.5,14,3
446628,CCC,2014B,85,2.125,40,16
446628,FFF,2013J,1837,4.222988505747127,435,89
446650,BBB,2014B,818,1.933806146572104,423,10
446730,DDD,2014J,3797,3.5485981308411216,1070,78
446746,FFF,2013J,243,4.673076923076923,52,82
446755,BBB,2014B,816,2.217391304347826,368,13
446761,DDD,2014J,1044,1.4683544303797469,711,11
446778,CCC,2014J,599,3.273224043715847,183,59
446778,FFF,2014J,15,1.5,10,4
446814,DDD,2013B,636,2.12,300,15
446856,BBB,2013B,792,2.955223880597015,268,24
446873,BBB,2013J,66,2.2,30,8
447007,BBB,2013B,80,2.051282051282051,39,6
447036,FFF,2013B,912,3.390334572490706,269,66
447059,DDD,2013J,1220,2.206148282097649,553,30
447086,BBB,2013J,156,2.3636363636363638,66,15
447124,BBB,2014J,2233,4.701052631578947,475,67
447127,FFF,2013B,1021,2.797260273972603,365,33
447162,DDD,2014B,1345,2.0597243491577335,653,29
447184,BBB,2014B,749,2.8264150943396227,265,22
447235,EEE,2014B,1202,3.9539473684210527,304,83
447242,DDD,2013B,921,1.9637526652452026,469,23
447265,BBB,2014B,162,1.8837209302325582,86,11
447292,BBB,2014B,228,2.235294117647059,102,13
447306,CCC,2014B,87,4.578947368421052,19,44
447324,BBB,2014J,239,2.715909090909091,88,39
447459,FFF,2013J,795,3.271604938271605,243,43
447475,GGG,2014B,4040,5.06265664160401,798,51
447481,AAA,2014J,767,2.5397350993377485,302,29
447510,DDD,2014J,560,1.7721518987341771,316,11
447516,BBB,2013J,491,2.3380952380952382,210,23
447644,CCC,2014J,966,2.9907120743034055,323,45
447644,DDD,2014J,847,1.925,440,15
447659,EEE,2014J,388,5.464788732394366,71,82
447695,CCC,2014J,679,3.947674418604651,172,52
447759,BBB,2013B,3599,4.274346793349169,842,39
447782,BBB,2013B,987,2.2482915717539864,439,27
447790,BBB,2013B,204,2.217391304347826,92,12
448370,CCC,2014J,82,4.1,20,44
464236,CCC,2014B,473,3.111842105263158,152,51
464236,DDD,2013B,1220,2.2222222222222223,549,23
464522,FFF,2014J,381,3.0,127,27
464525,BBB,2013J,955,2.1128318584070795,452,17
464592,DDD,2014B,81,4.2631578947368425,19,20
464616,FFF,2013J,1470,7.7368421052631575,190,120
464685,DDD,2014B,1694,2.847058823529412,595,26
464724,CCC,2014B,429,3.7304347826086954,115,52
464724,EEE,2014B,4974,4.269527896995708,1165,93
464732,CCC,2014J,2784,10.749034749034749,259,318
464748,DDD,2014B,187,2.5616438356164384,73,33
464748,DDD,2014J,704,2.270967741935484,310,18
464755,FFF,2013B,663,3.435233160621762,193,100
464780,CCC,2014J,314,3.0784313725490198,102,65
464780,EEE,2014J,812,3.67420814479638,221,64
464785,FFF,2013B,3400,4.187192118226601,812,72
464887,DDD,2014B,243,2.43,100,10
464924,DDD,2013J,3103,2.6982608695652175,1150,43
464957,EEE,2014J,603,3.076530612244898,196,30
464968,DDD,2014J,762,2.4037854889589907,317,67
464981,CCC,2014J,1703,4.064439140811456,419,53
464981,FFF,2013J,5670,4.825531914893617,1175,78
465009,FFF,2013J,70,1.4,50,5
465009,FFF,2014J,298,2.504201680672269,119,23
465068,DDD,2013B,126,1.8,70,9
465078,FFF,2014J,1396,4.167164179104478,335,47
465121,FFF,2014J,1570,3.702830188679245,424,103
465175,FFF,2013B,1424,4.961672473867596,287,107
465175,FFF,2014B,1193,6.181347150259067,193,82
465260,DDD,2013B,1586,1.8994011976047904,835,27
465294,FFF,2014J,2886,3.8738255033557047,745,72
465312,FFF,2013B,4570,4.588353413654619,996,91
465331,CCC,2014J,285,1.7701863354037266,161,15
465369,BBB,2014B,210,2.6923076923076925,78,14
465392,EEE,2013J,1261,5.105263157894737,247,89
465399,DDD,2013B,86,2.0,43,10
465406,CCC,2014B,778,5.0519480519480515,154,100
465406,EEE,2014J,1587,4.737313432835821,335,62
465413,DDD,2014B,2245,2.554038680318544,879,36
465421,FFF,2014B,1991,4.375824175824176,455,98
465430,FFF,2013B,2666,4.225039619651347,631,86
465441,DDD,2013J,1936,2.7896253602305476,694,27
465517,CCC,2014B,191,3.4727272727272727,55,29
465564,DDD,2014J,1558,2.5880398671096345,602,57
465564,EEE,2013J,3698,4.350588235294118,850,99
465567,GGG,2014J,481,2.796511627906977,172,20
465577,CCC,2014J,976,5.674418604651163,172,84
465599,BBB,2013B,587,2.4356846473029043,241,12
465619,CCC,2014J,173,2.2467532467532467,77,24
465619,EEE,2013J,1447,4.030640668523677,359,102
465629,DDD,2013J,1134,2.6009174311926606,436,20
465629,DDD,2014J,643,2.074193548387097,310,10
465719,CCC,2014B,33,2.2,15,8
465719,FFF,2013B,15,1.875,8,5
465727,DDD,2013B,1393,2.6533333333333333,525,29
465730,BBB,2013B,121,2.086206896551724,58,8
465730,BBB,2013J,24,2.1818181818181817,11,7
465732,CCC,2014J,292,3.0416666666666665,96,39
465764,CCC,2014B,20,1.6666666666666667,12,5
465764,CCC,2014J,119,2.975,40,18
465764,DDD,2013B,1644,2.4035087719298245,684,26
465777,EEE,2013J,509,3.7426470588235294,136,92
465789,CCC,2014J,4525,4.080252479711452,1109,114
465843,CCC,2014B,1194,3.607250755287009,331,111
465843,DDD,2013B,2441,2.4933605720122576,979,36
465845,EEE,2013J,524,4.6371681415929205,113,68
465893,FFF,2013J,3425,3.698704103671706,926,71
465900,CCC,2014J,448,2.5454545454545454,176,52
465900,FFF,2013J,2148,4.091428571428572,525,74
465952,GGG,2014J,452,2.4972375690607733,181,17
466037,BBB,2013B,194,2.9846153846153847,65,18
